latitude,longitude,temp,feelslikemax,feelslikemin,dew,humidity,precip,precipprob,precipcover,windspeed,windspeedmean,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,Risk_Level,Risk_Category,month,Cluster
13.082,80.275,32.3,45.1,35.8,25.7,69.3,0.0,0,0.0,22.3,14.2,175.3,1004.2,49.3,6.0,285.9,24.8,9.0,2,High,5,2
13.082,80.275,32.0,42.4,30.8,23.5,63.0,0.0,0,0.0,18.4,13.3,185.0,1004.7,42.8,6.4,277.7,24.0,9.0,2,High,5,2
13.082,80.275,31.5,43.7,32.1,24.4,66.6,0.0,0,0.0,20.5,13.5,173.2,1005.8,40.0,6.0,284.6,24.6,10.0,2,High,5,2
13.082,80.275,32.0,44.7,32.8,24.7,67.1,0.0,0,0.0,20.5,12.1,168.3,1006.0,23.8,6.3,267.4,23.2,9.0,2,High,5,2
13.082,80.275,32.6,46.0,35.8,25.1,67.1,0.0,0,0.0,18.4,13.5,181.9,1004.4,27.6,6.3,288.0,24.8,10.0,2,High,5,2
13.082,80.275,32.7,46.0,35.8,25.1,66.4,0.0,0,0.0,22.3,11.9,168.0,1002.5,28.8,6.3,298.5,25.7,10.0,2,High,5,2
13.082,80.275,32.8,47.5,35.2,25.1,65.0,0.0,0,0.0,22.3,15.3,168.5,1002.0,21.3,6.0,296.5,25.7,9.0,2,High,6,2
13.082,80.275,31.4,47.5,33.7,26.6,76.2,0.0,0,0.0,22.3,13.2,153.0,1002.9,35.8,6.4,274.5,23.7,9.0,2,High,6,2
13.082,80.275,30.4,42.1,25.1,24.3,71.8,22.0,100,4.17,22.7,11.6,158.0,1002.8,51.0,6.5,262.3,22.7,9.0,2,High,6,2
13.082,80.275,32.4,42.4,31.4,23.9,62.3,0.0,0,0.0,18.4,10.8,184.9,1002.1,39.2,6.7,275.1,23.8,9.0,2,High,6,2
13.082,80.275,32.4,46.1,34.7,24.7,64.5,0.0,0,0.0,18.4,12.0,227.2,1001.3,48.1,6.3,255.7,22.0,9.0,2,High,6,2
13.082,80.275,32.8,44.8,32.9,23.6,59.9,0.0,0,0.0,24.1,13.9,225.8,1000.5,47.5,6.3,263.9,22.8,9.0,2,High,6,2
13.082,80.275,33.6,48.6,31.4,23.6,57.6,0.0,0,0.0,24.1,16.1,249.1,999.1,40.8,6.8,270.0,23.3,9.0,2,High,6,2
13.082,80.275,33.9,46.0,35.6,23.8,56.4,0.0,0,0.0,22.3,14.6,239.0,998.6,45.8,6.7,254.6,22.0,9.0,2,High,6,2
13.082,80.275,27.6,42.9,23.1,24.0,82.0,52.2,100,12.5,22.3,12.7,235.7,1001.0,94.5,4.7,105.1,9.0,6.0,2,High,6,0
13.082,80.275,31.1,42.2,26.1,23.0,64.8,2.8,100,4.17,24.1,14.4,237.9,1001.4,64.3,6.1,277.0,23.9,9.0,2,High,6,2
13.082,80.275,33.0,46.0,34.3,23.8,60.2,0.0,0,0.0,27.7,14.7,244.0,1001.5,50.6,7.6,276.6,24.0,9.0,2,High,6,2
13.082,80.275,33.2,44.8,35.2,23.9,60.8,0.4,100,8.33,22.3,12.9,244.5,1001.4,51.2,6.6,274.3,23.8,9.0,2,High,6,2
13.082,80.275,33.2,43.4,32.0,22.4,53.9,4.0,100,4.17,21.2,15.5,250.6,1001.8,71.3,6.3,238.1,20.7,8.0,2,High,6,2
13.082,80.275,32.6,39.9,32.6,22.4,55.9,0.0,0,0.0,22.3,15.5,242.2,1002.9,65.0,6.4,197.2,17.2,7.0,2,High,6,2
13.082,80.275,33.1,47.5,34.3,23.6,58.8,0.0,0,0.0,31.7,13.2,261.3,1003.4,49.8,7.1,268.4,23.2,9.0,2,High,6,2
13.082,80.275,33.4,42.4,32.6,22.6,55.1,0.0,0,0.0,20.5,13.8,250.9,1003.0,36.7,6.5,268.8,23.3,9.0,2,High,6,2
13.082,80.275,33.6,43.7,33.4,22.3,53.1,0.5,100,4.17,25.9,15.1,256.2,1002.0,36.3,7.0,246.0,21.3,9.0,2,High,6,2
13.082,80.275,33.9,42.2,33.1,21.5,49.0,0.0,0,0.0,24.1,17.1,253.5,1002.2,53.3,6.0,229.2,19.8,8.0,2,High,6,2
13.082,80.275,33.9,42.4,31.4,21.1,48.2,0.0,0,0.0,27.7,18.3,251.3,1002.0,38.8,7.3,250.6,21.5,9.0,2,High,6,2
13.082,80.275,33.4,43.5,32.0,21.6,50.9,0.0,0,0.0,22.3,17.0,241.1,1002.6,38.3,6.3,240.5,21.0,9.0,2,High,6,2
13.082,80.275,32.4,42.4,30.2,22.0,56.0,4.0,100,4.17,22.3,15.3,239.0,1004.5,48.5,6.1,241.4,20.8,9.0,2,High,6,2
13.082,80.275,31.8,43.4,32.8,24.3,66.4,6.0,100,4.17,22.3,12.4,230.0,1006.0,70.9,6.3,238.4,20.7,8.0,2,High,6,2
13.082,80.275,32.8,43.4,31.4,22.2,54.9,1.0,100,4.17,22.3,13.5,249.0,1004.7,45.4,6.7,264.8,23.2,9.0,2,High,6,2
13.082,80.275,33.2,42.7,32.6,22.0,53.3,0.0,0,0.0,22.3,16.5,237.5,1002.2,30.0,6.5,255.1,21.9,9.0,2,High,6,2
13.082,80.275,33.0,41.5,34.7,23.4,59.7,0.0,0,0.0,27.7,13.9,233.3,1002.1,27.9,6.7,257.5,22.2,9.0,2,High,6,2
13.082,80.275,32.9,41.2,34.7,22.9,57.4,0.0,0,0.0,24.1,14.5,204.5,1004.1,35.0,6.6,244.3,21.1,8.0,2,High,6,2
13.082,80.275,32.3,49.1,34.7,25.6,68.6,0.0,0,0.0,22.3,14.7,183.3,1005.8,32.5,5.8,240.0,20.9,8.0,2,High,6,2
13.082,80.275,30.6,44.7,25.1,25.0,74.3,63.0,100,4.17,27.7,12.7,226.4,1006.0,49.1,6.0,215.6,18.7,7.0,2,High,6,2
13.082,80.275,30.2,44.7,26.1,24.9,74.8,26.0,100,4.17,18.4,11.1,210.4,1004.7,52.6,5.8,272.4,23.5,9.0,2,High,6,2
13.082,80.275,29.6,43.3,25.1,24.5,75.8,6.0,100,8.33,20.5,16.0,214.9,1004.6,79.6,5.6,191.9,16.6,8.0,2,High,6,2
13.082,80.275,31.1,40.9,29.7,23.5,65.8,0.0,0,0.0,20.5,13.8,238.2,1004.7,48.3,6.4,247.3,21.5,8.0,2,High,7,2
13.082,80.275,31.8,40.9,31.4,23.1,61.8,0.0,0,0.0,22.3,15.2,242.0,1004.9,33.8,6.2,207.3,17.8,8.0,2,High,7,2
13.082,80.275,32.6,42.4,34.7,24.0,62.7,0.0,0,0.0,24.1,14.3,246.2,1002.9,30.8,7.0,249.9,21.6,8.0,2,High,7,2
13.082,80.275,32.4,43.5,32.1,23.8,62.0,0.0,0,0.0,24.1,16.9,246.1,1001.8,48.9,6.8,256.0,22.1,9.0,2,High,7,2
13.082,80.275,31.6,43.4,33.7,24.9,68.8,2.0,100,4.17,25.9,13.2,203.8,1002.3,54.9,6.8,230.6,19.9,8.0,2,High,7,2
13.082,80.275,30.1,42.1,25.1,24.5,72.9,0.0,0,0.0,22.3,14.5,251.7,1004.8,60.0,6.7,209.7,18.2,8.0,2,High,7,2
13.082,80.275,30.3,40.8,30.2,24.7,73.4,0.8,100,4.17,22.3,13.2,233.7,1004.6,44.7,5.9,209.2,18.1,7.0,2,High,7,2
13.082,80.275,29.9,40.7,26.1,24.3,73.3,3.0,100,4.17,18.4,12.9,226.7,1003.6,64.2,6.9,206.0,17.9,7.0,2,High,7,2
13.082,80.275,30.1,38.2,26.1,23.7,69.5,0.0,0,0.0,24.1,15.0,245.6,1003.4,75.8,6.7,137.9,11.9,5.0,2,High,7,0
13.082,80.275,28.1,36.9,23.1,23.5,77.5,6.0,100,4.17,29.5,15.3,250.8,1004.8,90.3,5.8,96.5,8.3,3.0,1,Medium,7,0
13.082,80.275,27.6,35.2,24.1,23.8,80.1,13.0,100,12.5,25.9,12.3,245.6,1005.2,93.3,5.2,73.9,6.5,3.0,1,Medium,7,0
13.082,80.275,30.6,38.7,30.2,21.8,60.2,0.2,100,8.33,27.7,16.8,247.4,1003.5,80.4,5.9,158.0,13.7,6.0,2,High,7,2
13.082,80.275,30.6,39.5,30.8,22.6,63.0,0.0,0,0.0,37.1,19.0,253.9,1003.0,83.9,6.9,184.3,16.0,8.0,2,High,7,2
13.082,80.275,30.9,40.8,30.8,23.4,65.5,1.0,100,4.17,27.7,16.9,244.0,1002.1,82.5,6.4,65.6,5.8,2.0,2,High,7,0
13.082,80.275,31.4,39.6,30.8,21.8,57.1,0.0,0,0.0,24.1,16.4,231.1,1002.5,70.4,6.6,155.3,13.4,6.0,2,High,7,2
13.082,80.275,31.7,39.9,29.7,21.2,54.6,0.0,0,0.0,27.7,16.7,229.0,1003.6,52.3,6.4,206.4,17.6,7.0,2,High,7,2
13.082,80.275,31.9,41.2,29.7,22.0,57.2,0.0,0,0.0,20.9,14.6,233.4,1003.7,49.5,7.4,256.1,22.2,9.0,2,High,7,2
13.082,80.275,32.0,39.9,32.1,22.4,57.9,0.0,0,0.0,24.1,16.3,228.0,1003.5,42.5,6.6,246.2,21.3,9.0,2,High,7,2
13.082,80.275,31.7,38.4,32.9,22.6,59.6,0.0,0,0.0,27.7,17.3,244.7,1004.1,72.9,6.0,174.3,15.0,7.0,2,High,7,2
13.082,80.275,32.2,40.9,31.4,22.0,55.5,0.0,0,0.0,22.3,14.4,252.0,1004.3,65.8,6.5,126.9,11.1,5.0,2,High,7,2
13.082,80.275,32.1,40.9,32.1,23.4,61.8,0.5,100,4.17,24.1,15.1,243.9,1003.5,58.3,6.7,171.6,14.8,6.0,2,High,7,2
13.082,80.275,32.0,41.2,32.1,22.2,57.8,0.2,100,4.17,25.9,14.8,240.4,1003.5,60.8,6.8,184.4,16.0,6.0,2,High,7,2
13.082,80.275,32.2,41.2,31.4,22.1,56.6,3.0,100,4.17,27.7,18.7,249.1,1003.8,58.9,6.6,210.1,18.2,7.0,2,High,7,2
13.082,80.275,31.7,40.9,31.4,21.9,57.2,0.0,0,0.0,24.1,14.8,257.0,1005.0,51.7,6.7,163.1,14.2,7.0,2,High,7,2
13.082,80.275,31.3,41.2,32.8,23.1,63.9,6.4,100,12.5,20.5,11.0,270.8,1005.7,65.4,6.4,241.9,20.9,8.0,2,High,7,2
13.082,80.275,30.8,41.2,30.8,23.2,65.9,3.0,100,4.17,18.4,14.0,259.1,1005.8,75.8,6.2,192.1,16.5,7.0,2,High,7,2
13.082,80.275,30.5,37.4,26.1,22.3,63.1,0.0,0,0.0,22.3,14.4,240.5,1006.0,58.7,6.6,157.5,13.6,5.0,1,Medium,7,2
13.082,80.275,30.6,37.1,30.8,22.3,62.2,0.0,0,0.0,22.3,17.2,235.8,1004.3,71.3,6.1,86.6,7.5,3.0,1,Medium,7,0
13.082,80.275,30.6,39.9,29.3,21.6,59.9,0.9,100,4.17,22.3,13.6,258.0,1003.8,64.6,6.0,169.1,14.6,6.0,2,High,7,2
13.082,80.275,30.6,37.8,29.7,21.8,61.1,0.4,100,4.17,22.3,12.9,235.7,1004.1,85.8,5.7,153.3,13.1,7.0,1,Medium,7,2
13.082,80.275,32.3,40.9,32.9,22.4,57.6,0.0,0,0.0,22.3,14.8,235.5,1003.8,88.3,5.9,190.2,16.5,9.0,2,High,7,2
13.082,80.275,32.5,43.4,30.8,22.7,58.0,0.0,0,0.0,22.3,14.2,231.3,1003.4,54.9,7.1,208.5,18.1,8.0,2,High,8,2
13.082,80.275,30.5,38.0,30.2,22.8,63.9,0.1,100,4.17,22.3,12.6,242.6,1004.4,81.2,6.0,126.6,11.0,5.0,1,Medium,8,0
13.082,80.275,31.3,40.8,26.1,22.4,61.5,14.0,100,4.17,24.1,14.1,242.1,1003.7,50.3,6.3,171.0,14.7,7.0,2,High,8,2
13.082,80.275,31.7,40.9,26.1,22.8,62.5,0.0,0,0.0,24.1,14.1,241.2,1002.5,53.8,5.8,219.1,18.8,8.0,2,High,8,2
13.082,80.275,32.5,41.2,30.9,21.9,54.7,0.1,100,4.17,24.1,17.2,255.3,1003.3,56.2,6.6,177.6,15.2,7.0,2,High,8,2
13.082,80.275,30.1,39.6,26.1,23.1,68.7,8.0,100,8.33,22.3,13.7,237.7,1005.0,73.3,5.8,179.2,15.3,7.0,2,High,8,2
13.082,80.275,29.9,39.5,26.1,22.6,65.9,0.0,0,0.0,22.3,12.0,229.0,1004.6,75.8,6.1,168.8,14.5,6.0,2,High,8,0
13.082,80.275,29.7,38.7,25.1,22.2,66.3,29.0,100,8.33,24.1,15.1,225.5,1004.8,75.3,5.4,156.8,13.3,6.0,2,High,8,0
13.082,80.275,28.0,38.2,24.1,23.3,77.7,4.0,100,4.17,22.3,13.2,223.5,1006.3,82.6,6.3,97.4,8.3,5.0,2,High,8,0
13.082,80.275,28.5,40.7,25.1,24.0,78.3,11.0,100,8.33,22.3,15.6,221.0,1006.8,77.4,6.4,121.5,10.5,5.0,2,High,8,0
13.082,80.275,29.1,40.8,25.1,23.9,74.9,0.2,100,4.17,24.1,12.9,217.8,1006.0,68.9,6.4,194.0,16.9,8.0,2,High,8,2
13.082,80.275,28.9,39.6,24.1,23.2,73.4,22.0,100,4.17,20.5,11.7,235.6,1005.7,63.6,5.3,180.6,15.7,8.0,2,High,8,0
13.082,80.275,28.6,38.4,25.1,23.4,74.5,6.0,100,8.33,22.3,13.9,212.5,1006.2,85.8,5.4,215.5,18.6,8.0,2,High,8,0
13.082,80.275,30.7,39.6,32.1,23.6,67.0,0.1,100,4.17,24.1,14.1,209.8,1006.3,61.5,6.6,240.4,20.7,9.0,2,High,8,2
13.082,80.275,29.9,39.6,26.1,23.4,69.6,0.1,100,4.17,22.3,13.2,232.5,1007.0,56.8,6.7,235.9,20.4,8.0,2,High,8,2
13.082,80.275,29.4,39.4,25.1,23.8,72.9,0.0,0,0.0,20.5,13.6,280.2,1007.6,40.8,6.7,229.5,19.8,8.0,2,High,8,2
13.082,80.275,29.6,39.5,25.1,23.7,71.5,0.0,0,0.0,20.5,13.1,210.4,1006.8,55.8,6.4,236.2,20.4,8.0,2,High,8,2
13.082,80.275,28.9,36.9,26.1,24.0,75.4,0.0,0,0.0,22.3,11.4,182.6,1007.5,53.3,6.3,238.1,20.6,8.0,1,Medium,8,2
13.082,80.275,29.6,39.4,26.1,23.9,72.2,0.2,100,4.17,22.3,13.0,171.0,1007.9,50.8,6.6,253.4,21.9,9.0,2,High,8,2
13.082,80.275,30.1,39.5,32.1,24.3,71.8,0.0,0,0.0,22.3,13.7,165.4,1006.5,39.2,6.3,252.6,21.8,8.0,2,High,8,2
13.082,80.275,30.0,39.5,30.8,24.1,71.8,0.0,0,0.0,20.5,13.8,164.8,1004.5,37.5,6.6,246.9,21.2,8.0,2,High,8,2
13.082,80.275,29.9,40.7,32.1,24.5,73.2,0.0,0,0.0,18.4,13.7,148.3,1004.6,39.2,6.0,244.5,21.2,9.0,2,High,8,2
13.082,80.275,29.3,39.3,30.2,24.9,77.8,0.1,100,4.17,18.4,10.1,150.1,1005.7,61.5,6.2,219.0,18.9,9.0,2,High,8,2
13.082,80.275,29.2,39.6,26.1,23.5,72.8,0.0,0,0.0,22.3,13.3,191.2,1005.9,60.8,6.4,240.6,20.6,9.0,2,High,8,2
13.082,80.275,28.7,40.7,24.1,23.6,75.1,84.0,100,8.33,18.4,9.7,205.0,1007.3,75.8,5.3,178.8,15.3,7.0,2,High,8,0
13.082,80.275,29.3,38.2,25.1,23.9,73.8,0.0,0,0.0,18.4,9.4,210.6,1006.6,56.7,6.5,137.6,11.8,5.0,2,High,8,0
13.082,80.275,28.4,34.7,29.3,23.3,74.3,0.2,100,4.17,18.4,9.3,255.1,1005.3,87.9,5.8,107.2,9.1,5.0,1,Medium,8,0
13.082,80.275,28.9,36.9,26.1,22.5,69.1,0.0,0,0.0,25.9,11.5,255.2,1004.0,80.0,6.0,155.7,13.5,8.0,1,Medium,8,0
13.082,80.275,29.7,37.1,28.9,21.4,62.0,0.0,0,0.0,22.3,13.4,225.8,1002.4,87.5,5.9,182.9,16.0,6.0,1,Medium,8,2
13.082,80.275,31.0,39.3,30.8,22.7,62.7,0.0,0,0.0,22.3,15.6,222.4,1002.2,56.7,7.1,197.7,17.0,9.0,2,High,8,2
13.082,80.275,31.6,38.7,29.7,21.1,55.0,0.0,0,0.0,25.9,18.7,224.7,1001.5,43.3,6.8,196.3,17.1,7.0,2,High,8,2
13.082,80.275,30.8,43.5,30.2,22.8,62.9,0.0,0,0.0,25.9,16.3,222.4,1002.1,65.0,6.3,165.7,14.2,6.0,2,High,9,2
13.082,80.275,30.0,39.5,26.1,23.9,70.8,0.0,0,0.0,22.3,14.5,200.8,1004.5,43.3,6.7,205.1,17.7,8.0,2,High,9,2
13.082,80.275,29.9,40.8,24.1,24.4,74.3,0.0,0,0.0,20.5,13.4,200.8,1006.1,65.7,6.4,0.7,0.0,0.0,2,High,9,0
13.082,80.275,27.5,37.6,24.1,24.9,86.2,59.0,100,4.17,14.8,9.6,173.2,1007.7,86.2,5.6,128.2,9.6,5.0,1,Medium,9,0
13.082,80.275,29.8,42.0,25.1,24.5,74.8,0.0,0,0.0,29.5,14.7,232.2,1006.8,67.8,6.2,188.8,16.3,7.0,2,High,9,2
13.082,80.275,28.7,38.0,24.1,24.0,76.9,16.0,100,4.17,22.3,12.7,223.7,1005.5,90.0,5.7,168.9,14.5,7.0,1,Medium,9,0
13.082,80.275,29.3,39.6,26.1,23.5,72.2,1.1,100,8.33,24.1,13.9,228.3,1005.3,70.7,6.5,158.6,13.8,7.0,2,High,9,0
13.082,80.275,29.1,39.5,25.1,23.6,73.7,3.1,100,8.33,22.3,11.9,205.7,1006.7,67.4,6.2,266.4,23.0,10.0,2,High,9,2
13.082,80.275,30.0,39.9,26.1,22.8,67.3,0.0,0,0.0,20.5,13.5,231.1,1007.0,35.5,6.5,262.4,22.7,10.0,2,High,9,2
13.082,80.275,29.7,37.4,26.1,22.5,66.5,0.0,0,0.0,22.3,11.4,188.4,1006.7,42.4,7.1,262.6,22.8,9.0,1,Medium,9,2
13.082,80.275,29.9,40.8,26.1,23.5,70.2,0.0,0,0.0,18.4,10.5,178.2,1007.5,36.0,6.6,280.3,24.2,9.0,2,High,9,2
13.082,80.275,29.6,40.7,26.1,24.1,73.0,0.1,100,4.17,14.8,10.3,190.1,1008.2,54.4,6.2,261.8,22.6,9.0,2,High,9,2
13.082,80.275,28.5,38.2,25.1,23.7,76.3,0.6,100,4.17,22.3,8.9,240.2,1007.8,63.6,5.9,204.6,17.7,8.0,2,High,9,0
13.082,80.275,29.7,39.5,30.8,24.4,74.2,2.1,100,16.67,21.6,11.8,214.1,1006.5,69.2,7.2,232.9,20.1,8.0,2,High,9,2
13.082,80.275,29.1,40.7,23.1,23.8,75.1,3.0,100,4.17,20.5,12.9,253.5,1005.0,65.4,6.8,231.2,20.0,9.0,2,High,9,2
13.082,80.275,27.7,36.7,24.1,23.9,80.7,21.0,100,4.17,18.4,12.2,262.8,1004.1,93.3,5.5,129.4,11.2,6.0,1,Medium,9,0
13.082,80.275,29.0,38.2,25.1,23.2,71.5,1.0,100,4.17,25.9,13.7,265.8,1003.2,70.8,6.5,180.1,15.6,8.0,2,High,9,2
13.082,80.275,26.8,34.7,25.1,23.4,81.6,1.4,100,8.33,19.8,12.1,255.8,1004.8,86.3,6.1,59.2,5.0,2.0,1,Medium,9,0
13.082,80.275,29.3,38.4,26.1,23.1,70.3,1.1,100,4.17,18.4,10.8,252.7,1005.3,71.2,6.4,220.6,19.1,9.0,2,High,9,2
13.082,80.275,29.3,38.2,26.1,23.5,72.1,0.0,0,0.0,22.3,12.2,254.0,1004.8,62.6,6.5,236.8,20.5,9.0,2,High,9,2
13.082,80.275,30.0,39.5,30.2,24.4,73.1,0.0,0,0.0,18.4,9.8,221.4,1005.8,54.0,6.1,230.8,19.9,8.0,2,High,9,2
13.082,80.275,28.8,40.7,25.1,24.7,79.6,31.0,100,8.33,18.4,9.5,183.9,1007.3,74.8,5.0,246.4,21.3,9.0,2,High,9,2
13.082,80.275,29.8,42.1,30.2,24.8,75.2,0.1,100,4.17,18.4,9.7,183.8,1006.7,41.7,5.6,262.2,22.6,9.0,2,High,9,2
13.082,80.275,29.3,37.5,30.8,24.8,77.4,0.1,100,4.17,13.0,9.3,175.3,1007.5,84.4,5.7,246.5,21.1,8.0,1,Medium,9,2
13.082,80.275,28.6,39.3,30.0,24.9,80.8,0.8,100,20.83,20.5,9.8,120.6,1009.6,36.6,5.6,231.7,20.0,9.0,2,High,9,2
13.082,80.275,28.0,37.9,25.1,24.8,83.0,0.7,100,20.83,18.4,8.3,95.0,1010.1,55.4,5.8,219.1,18.7,8.0,1,Medium,9,0
13.082,80.275,27.7,36.7,25.1,24.1,81.6,4.0,100,4.17,20.5,10.1,93.8,1010.3,51.4,5.9,232.6,19.9,8.0,1,Medium,9,1
13.082,80.275,28.3,37.9,24.1,24.3,79.1,0.5,100,4.17,22.3,9.2,92.4,1010.3,44.5,6.3,231.3,19.8,8.0,1,Medium,9,1
13.082,80.275,29.6,40.7,30.8,25.1,77.4,0.0,0,0.0,18.4,7.0,100.8,1009.9,47.1,6.6,245.0,21.2,8.0,2,High,9,2
13.082,80.275,29.3,42.1,26.1,24.9,78.2,0.0,0,0.0,18.4,7.9,60.4,1010.0,40.7,6.2,247.6,21.5,9.0,2,High,10,2
13.082,80.275,28.9,39.4,25.1,24.1,76.5,0.0,0,0.0,16.6,6.5,88.7,1009.9,22.2,5.9,270.0,23.4,9.0,2,High,10,1
13.082,80.275,29.1,40.7,25.1,24.4,76.7,0.0,0,0.0,14.8,6.1,122.8,1009.2,34.6,5.8,245.5,21.2,8.0,2,High,10,1
13.082,80.275,29.7,39.6,26.1,24.0,72.9,0.0,0,0.0,18.4,8.8,108.5,1009.3,30.0,5.6,254.6,21.8,9.0,2,High,10,2
13.082,80.275,30.0,43.7,25.1,24.7,74.7,0.0,0,0.0,18.4,8.0,127.5,1009.4,26.5,5.2,253.7,21.8,9.0,2,High,10,2
13.082,80.275,30.3,43.7,29.7,25.0,74.8,0.0,0,0.0,22.3,8.6,97.4,1008.8,39.7,5.0,251.4,21.7,9.0,2,High,10,2
13.082,80.275,28.6,40.7,26.1,24.7,79.9,15.0,100,4.17,13.0,7.1,47.2,1007.8,54.1,4.7,223.7,19.4,7.0,2,High,10,0
13.082,80.275,28.7,40.7,25.1,24.2,77.4,0.0,0,0.0,18.4,9.3,36.1,1007.2,45.4,4.9,227.0,19.4,8.0,2,High,10,0
13.082,80.275,28.6,40.8,26.1,25.4,83.9,4.0,100,4.17,11.5,3.7,63.1,1007.3,44.6,5.0,218.4,18.7,8.0,2,High,10,0
13.082,80.275,29.7,40.7,26.1,25.9,81.5,0.0,0,0.0,18.4,7.4,234.7,1005.5,72.5,4.6,185.1,15.9,7.0,2,High,10,0
13.082,80.275,29.9,39.3,30.2,24.9,75.1,0.0,0,0.0,22.3,11.6,247.9,1003.5,87.9,5.1,147.4,12.6,5.0,2,High,10,0
13.082,80.275,31.0,39.6,30.2,23.8,67.1,0.0,0,0.0,20.2,13.0,240.7,1003.1,79.5,5.5,160.4,13.8,7.0,2,High,10,0
13.082,80.275,30.5,42.1,30.2,24.6,72.3,0.0,0,0.0,20.2,14.4,202.0,1004.9,35.4,5.9,257.5,22.2,9.0,2,High,10,2
13.082,80.275,30.5,42.1,32.8,25.7,76.7,0.0,0,0.0,24.1,13.9,149.3,1008.1,30.0,6.6,252.9,21.6,9.0,2,High,10,2
13.082,80.275,29.5,40.7,31.4,25.2,78.4,0.4,100,8.33,22.3,10.5,75.3,1010.7,45.7,6.0,216.3,18.7,8.0,2,High,10,2
13.082,80.275,29.2,40.8,30.8,25.3,80.4,1.8,100,8.33,24.1,10.8,73.9,1010.6,49.3,6.6,202.9,17.5,7.0,2,High,10,2
13.082,80.275,26.9,37.9,25.1,25.0,90.0,87.0,100,8.33,24.1,9.8,73.1,1010.9,73.5,4.0,105.2,9.0,4.0,1,Medium,10,0
13.082,80.275,25.8,33.7,24.1,24.8,94.2,74.0,100,20.83,11.9,5.4,29.9,1010.6,99.3,3.4,86.6,7.6,3.0,0,Low,10,0
13.082,80.275,25.4,26.6,24.1,24.7,96.1,38.0,100,12.5,11.2,4.7,18.9,1010.3,95.4,3.3,56.0,4.9,2.0,0,Low,10,0
13.082,80.275,25.0,31.5,24.1,24.3,95.9,51.0,100,16.67,10.1,1.9,43.9,1010.8,92.1,2.3,59.9,5.3,3.0,0,Low,10,0
13.082,80.275,27.3,38.0,24.1,24.4,85.1,0.4,100,8.33,22.3,8.4,42.9,1011.6,56.5,4.5,174.9,15.1,6.0,1,Medium,10,0
13.082,80.275,27.6,38.0,25.1,24.9,86.0,1.0,100,4.17,20.5,8.2,43.0,1012.1,49.1,4.2,186.6,16.2,7.0,1,Medium,10,0
13.082,80.275,25.9,30.8,25.1,25.0,95.0,34.0,100,8.33,12.6,3.9,51.2,1011.6,74.9,3.0,125.6,10.7,5.0,0,Low,10,0
13.082,80.275,26.3,34.7,25.1,25.0,93.2,52.3,100,16.67,13.0,6.6,22.6,1010.8,75.9,4.3,165.5,14.2,7.0,1,Medium,10,0
13.082,80.275,28.1,39.3,25.1,25.3,85.9,0.3,100,4.17,16.6,7.2,130.3,1010.4,41.7,6.0,198.2,17.2,7.0,2,High,10,0
13.082,80.275,26.8,34.7,25.1,24.9,89.7,5.4,100,8.33,16.6,4.8,81.2,1012.0,60.6,5.7,141.1,12.1,6.0,1,Medium,10,0
13.082,80.275,28.3,40.8,25.1,25.2,84.2,0.1,100,4.17,11.2,4.1,45.6,1011.1,46.7,5.3,177.3,15.4,7.0,2,High,10,0
13.082,80.275,28.6,40.7,26.1,25.0,82.0,0.0,0,0.0,16.6,7.2,3.1,1009.7,46.7,5.3,187.5,16.1,7.0,2,High,10,0
13.082,80.275,28.2,36.7,25.1,24.3,80.0,0.0,0,0.0,18.4,10.1,15.1,1010.5,38.3,5.4,192.3,16.6,7.0,1,Medium,10,0
13.082,80.275,27.9,34.7,25.1,23.0,76.1,0.1,100,4.17,18.4,8.9,20.6,1010.2,42.2,4.8,239.4,20.7,9.0,1,Medium,10,1
13.082,80.275,27.0,35.2,24.1,23.4,80.8,0.5,100,4.17,25.6,9.8,355.0,1009.6,55.8,4.3,139.2,11.9,5.0,1,Medium,10,0
13.082,80.275,25.6,32.9,22.1,22.9,85.5,27.1,100,8.33,24.5,13.7,350.4,1009.8,91.2,4.1,94.2,8.2,3.0,0,Low,11,0
13.082,80.275,26.2,33.7,25.1,24.6,91.0,14.4,100,12.5,19.4,8.6,356.2,1010.4,94.9,2.5,118.3,10.5,6.0,0,Low,11,0
13.082,80.275,26.7,32.8,25.1,24.4,87.6,4.0,100,4.17,14.8,8.9,350.1,1010.5,97.1,2.8,89.4,7.6,4.0,0,Low,11,0
13.082,80.275,27.0,36.9,24.1,23.1,80.3,0.0,0,0.0,14.8,6.7,330.8,1010.1,76.3,3.2,146.8,12.8,7.0,1,Medium,11,0
13.082,80.275,26.2,30.9,22.1,20.8,74.5,0.0,0,0.0,14.8,4.7,299.7,1010.5,69.6,4.4,176.1,15.2,7.0,0,Low,11,0
13.082,80.275,26.1,33.0,21.1,19.9,70.4,0.0,0,0.0,16.6,7.1,313.7,1009.5,52.2,4.4,249.7,21.6,9.0,0,Low,11,1
13.082,80.275,26.6,34.3,22.1,20.4,70.8,0.0,0,0.0,18.4,5.8,346.4,1009.5,43.2,4.6,226.2,19.3,9.0,1,Medium,11,1
13.082,80.275,27.4,33.1,24.1,20.6,68.2,0.0,0,0.0,14.8,4.9,348.7,1009.9,84.4,4.6,181.0,15.6,7.0,0,Low,11,0
