latitude,longitude,datetime,temp,feelslikemax,feelslikemin,dew,humidity,precip,precipprob,precipcover,windspeed,windspeedmean,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
13.082,80.275,2018-07-08,31.9,38.5,32.5,22,56.3,0,0,0,22.3,15.4,230.8,1002.6,72.7,6.7,185.8,16,7
13.082,80.275,2018-07-09,31.6,42.2,26.7,22.7,60.3,2,100,4.17,18.4,13.1,228.2,1002.8,81.7,6.4,197.3,17,7
13.082,80.275,2018-07-10,30.9,39.6,30.6,23,64.1,3.074,100,8.33,22.3,13.2,216.8,1004.2,85.8,6.4,201.6,17.5,8
13.082,80.275,2018-07-11,29.9,39.5,25,23.6,71,24.184,100,8.33,24.1,13,228.8,1004.6,76.8,5.8,157.1,13.4,7
13.082,80.275,2018-07-12,29.8,39.4,26.3,23.4,70.4,23.832,100,8.33,27.7,12.6,239.7,1003.8,79.8,6.3,176.3,15.3,8
13.082,80.275,2018-07-13,29.8,43.2,26,23.6,70.9,24.72,100,8.33,37.1,12.9,237.2,1003.3,76.3,6.3,122.2,10.5,5
13.082,80.275,2018-07-14,31.3,41.9,30.4,23.2,63,0.744,100,4.17,22.3,14.8,238.2,1002.4,78,7.1,137.2,11.8,5
13.082,80.275,2018-07-15,31.6,39.5,31.9,22.4,58.6,0,0,0,24.1,13.3,233.4,1001.8,82.7,6.3,128.6,11.1,5
13.082,80.275,2018-07-16,32.6,42.1,30.8,21.6,52.9,0,0,0,22.3,16.2,241.6,1002.3,56.3,7.1,216.4,18.7,8
13.082,80.275,2018-07-17,32.6,44.5,29.7,21.8,53.7,0.1,100,4.17,22.3,15.1,242.7,1003.2,52.1,6.5,181.6,15.6,6
13.082,80.275,2018-07-18,32.8,43.2,31.8,22.3,54.5,0.472,100,8.33,25.9,14.6,242.6,1003.2,55.8,6.9,198,17.1,8
13.082,80.275,2018-07-19,32.8,41.9,32.6,22.4,54.9,0,0,0,25.9,16.4,240.7,1003.4,58.5,7,186.4,16.3,6
13.082,80.275,2018-07-20,32.7,39.8,31.8,21.6,52.6,0,0,0,25.9,16.3,241.9,1003.9,52.4,7.2,162.4,13.9,6
13.082,80.275,2018-07-21,32.4,39.5,32.4,21.6,53.4,0,0,0,24.1,15.4,240.1,1005,73.1,6.5,141.3,12.2,5
13.082,80.275,2018-07-22,33.2,42.2,32.8,21.7,51.7,0,0,0,22.3,14.1,249.8,1004.7,59.1,6.7,192.9,16.6,8
13.082,80.275,2018-07-23,33.1,42.7,32.5,22.6,55,1,100,4.17,22.3,12.9,245.8,1004.5,53.8,7.5,179,15.2,7
13.082,80.275,2018-07-24,32.8,43.3,32.7,23.4,58.9,4.232,100,8.33,18.4,12.4,226.9,1005.7,41.1,6.7,221.9,19.2,9
13.082,80.275,2018-07-25,32.2,43.3,33.2,23.8,62.8,0.149,100,4.17,27.7,13.7,212.2,1006,55.7,6.6,204.2,17.5,8
13.082,80.275,2018-07-26,31.7,44.5,31.6,24.2,66.1,0.512,100,4.17,22.3,13.8,228.7,1006.4,66.6,6.7,221.1,19.2,8
13.082,80.275,2018-07-27,31,40.8,30.1,24,67.9,0.744,100,4.17,18.4,10.9,220.3,1006.3,73.1,6.3,221.7,19.3,8
13.082,80.275,2018-07-28,32.6,44.4,33.3,23.3,59.4,0.074,100,4.17,22.3,11.6,222.1,1005.5,65.9,6.7,238.3,20.6,8
13.082,80.275,2018-07-29,32.9,44.6,34.7,24.3,62.3,0,0,0,22.3,13.6,209.8,1004.3,56.3,6.7,224.6,19.3,7
13.082,80.275,2018-07-30,32.7,42.5,35,24,62.3,5.208,100,4.17,27.7,17.2,219.9,1004.2,53.6,6.7,220.4,19,8
13.082,80.275,2018-07-31,31.2,44.1,26.2,23.1,64.5,11,100,4.17,46.4,15.8,230.5,1005.1,60.1,6,221.4,19.1,8
13.082,80.275,2018-08-01,31.2,43.2,30.1,23.2,64.5,2.904,100,12.5,18.4,13.4,226.2,1006.2,64.1,6.9,208.3,17.9,7
13.082,80.275,2018-08-02,30.9,42.7,30.7,23.4,66.1,0.512,100,4.17,22.3,12.7,225,1006.8,70.3,6,215,18.5,8
13.082,80.275,2018-08-03,30.5,43.3,25.9,23.8,69.1,1.298,100,8.33,22.3,13.9,212,1007.2,65.6,6.2,194.9,16.8,8
13.082,80.275,2018-08-04,30.1,41,26.4,23.7,70.7,7.422,100,8.33,20.5,12.6,229.5,1006.8,69.8,6.3,228.4,19.6,8
13.082,80.275,2018-08-05,30.1,40.6,25,24.1,72.4,13.072,100,12.5,22.3,11,241.4,1006.9,70.6,6.1,196.4,17,8
13.082,80.275,2018-08-06,31.8,42.1,31.4,22.5,59.4,0.102,100,4.17,18.4,11.1,258.5,1005.2,60.9,6,184.6,16,7
13.082,80.275,2018-08-07,30.8,38.5,30.2,21.8,59.8,6,100,4.17,22.3,11.7,255.1,1004.2,80.2,6.5,148.5,12.7,5
13.082,80.275,2018-08-08,30.6,40.8,30.6,23.1,66.3,10.586,100,12.5,22.3,12.9,231.4,1003.9,76.9,6.2,208.9,18.2,6
13.082,80.275,2018-08-09,30.4,43.5,26.2,23.8,69.6,6.796,100,8.33,22.3,12.5,226.3,1005.8,57.4,6.1,216.5,18.7,8
13.082,80.275,2018-08-10,30,39.4,30.5,24.5,73.8,17.316,100,8.33,18.4,8.9,225.4,1006.9,89.7,6,215.2,18.6,8
13.082,80.275,2018-08-11,27.6,37.4,25.3,24.2,81.9,11.72,100,16.67,22.3,9.7,252.4,1006,94.7,4.6,77.2,6.7,3
13.082,80.275,2018-08-12,29.9,38.1,29.6,22.8,66.2,0,0,0,22.3,12.7,253.7,1004.3,90.3,5.8,150.8,13,7
13.082,80.275,2018-08-13,29.8,39.5,29.3,23.2,68.7,1.026,100,8.33,25.9,11,233,1004.6,88,6.4,145.2,12.5,6
13.082,80.275,2018-08-14,28.3,39.4,25.5,23.4,76,65,100,16.67,18.4,11.3,225.8,1003.9,93.4,4.9,82.6,7.1,4
13.082,80.275,2018-08-15,27.5,40.6,25.2,25,86.3,46.048,100,16.67,22.3,11.5,221.1,1003.1,95,4.8,106.8,9.2,5
13.082,80.275,2018-08-16,29.6,41.9,26,24.5,75.7,0.768,100,4.17,22.3,9.9,234,1002.8,68.9,6.5,168.1,14.5,6
13.082,80.275,2018-08-17,30.6,43.2,25.8,24.1,69.8,5.208,100,4.17,18.4,8.8,224.3,1002.6,53.7,6.3,200.3,17.2,7
13.082,80.275,2018-08-18,31.5,42.1,30.7,23.4,62.8,0,0,0,22.3,11,251,1002.6,65.1,6.7,169.5,14.5,5
13.082,80.275,2018-08-19,31.5,39.5,32,22.9,60.9,0,0,0,20.5,11.9,259.2,1002.7,65.6,6.8,171.1,14.8,7
13.082,80.275,2018-08-20,31.8,40.6,32,22.6,58.9,0,0,0,22.3,11.4,250,1003.8,59,6.2,171.9,14.9,7
13.082,80.275,2018-08-21,32,41.5,30.6,22.9,59.9,0,0,0,20.5,11.6,238.4,1005.2,46.7,6.7,246.3,21.4,9
13.082,80.275,2018-08-22,31.9,43.5,31.4,23.4,61.8,0,0,0,20.5,11,226.1,1006.1,46.9,6.9,242.2,21.1,9
13.082,80.275,2018-08-23,32,43.3,32.7,24,64.3,0,0,0,22.3,12.7,234.6,1006.2,60.6,7,227.7,19.6,8
13.082,80.275,2018-08-24,30.5,39.1,31.8,24,69.2,0.176,100,12.5,14.8,10.9,213.7,1006.2,69.7,6.2,172.4,14.8,6
13.082,80.275,2018-08-25,30.3,43.2,26.7,23.5,68.2,1.488,100,4.17,18.4,10.9,215.8,1005.7,72.4,6.3,152.9,13.2,7
13.082,80.275,2018-08-26,30.2,40.6,25.8,23.5,69.3,1.988,100,8.33,18.4,10.6,223.9,1004.6,73.2,6.3,172.3,14.8,7
13.082,80.275,2018-08-27,30.1,38.3,26.5,23.9,70.3,2,100,4.17,16.6,10.9,232.4,1005,64.9,6.3,156.1,13.6,6
13.082,80.275,2018-08-28,28.7,40.6,24.8,24,77.1,14.44,100,8.33,18.4,9.3,206.3,1005.7,74.2,5.6,206.4,17.8,8
13.082,80.275,2018-08-29,29.7,40.6,25.7,24,72.6,1.488,100,4.17,18.4,9.2,225.6,1006.9,55.9,5.9,223.8,19.3,8
13.082,80.275,2018-08-30,31.2,43.3,31.2,24.2,67.8,0,0,0,22.3,12.6,220.5,1005.8,60.3,6.5,235.1,20.3,9
13.082,80.275,2018-08-31,28.3,40.6,25.3,25.3,84.4,42.106,100,16.67,22.3,9.9,197.1,1006.8,89.5,5,173.3,14.8,6
13.082,80.275,2018-09-01,29,40.6,25.8,24.2,76.3,0,0,0,22.3,10.8,222.7,1007.7,67.5,6.1,197.5,17.1,7
13.082,80.275,2018-09-02,29.6,43.3,31,25.4,78.9,1.3,100,12.5,20.5,9,199.6,1007.8,71.8,5.6,243.7,21.1,9
13.082,80.275,2018-09-03,30.7,41.6,31.6,24.5,71.3,0,0,0,16.6,10,188.6,1007.6,43.4,6.6,227.4,19.7,8
13.082,80.275,2018-09-04,30.9,43.1,33,25.3,73.1,0,0,0,18.4,11.5,198,1008.1,47.4,6.3,245.9,21.2,8
13.082,80.275,2018-09-05,31,40.8,32.7,25,71.6,0,0,0,18.4,11.1,195.5,1007.5,53.1,6.1,209.5,18.1,8
13.082,80.275,2018-09-06,31.5,41.9,33,24.4,68.9,0,0,0,18.4,12.2,210.3,1006,48.3,6.1,232.1,19.9,8
13.082,80.275,2018-09-07,31.6,39.8,30.1,23,63.2,0,0,0,24.1,14.1,231.9,1006.3,48.9,6.7,250.8,21.7,10
13.082,80.275,2018-09-08,31.3,41.5,31.6,23.3,64.2,0,0,0,22.3,11.5,155.9,1007,37,7,258.9,22.4,9
13.082,80.275,2018-09-09,31.3,40.9,32.7,23.1,63.1,0,0,0,20.5,10.7,169.8,1008,48.3,6.2,226.8,19.6,9
13.082,80.275,2018-09-10,30.9,39.7,32.7,23.2,64.2,0,0,0,18.4,11.5,168.7,1009.8,54.6,6.6,193.7,16.6,8
13.082,80.275,2018-09-11,30.4,41.9,31.8,24,69.7,0,0,0,24.1,13.1,151.2,1010.4,36.7,6.3,268.1,23.1,9
13.082,80.275,2018-09-12,30.4,42,32.7,24.6,72,0,0,0,22.3,12.6,156,1008.9,53.9,6.2,265.6,23,9
13.082,80.275,2018-09-13,30.7,42.7,30.7,22.9,64.2,0,0,0,22.3,12.7,186.1,1007.9,46.1,6,255.4,22,9
13.082,80.275,2018-09-14,29.6,44,24,24.2,74,18.074,100,8.33,25.9,14.5,159.1,1008.1,62.3,5.8,269,23.2,10
13.082,80.275,2018-09-15,30.4,40.8,26,23.9,69.2,0.3,100,4.17,18.4,11.6,196.3,1008.1,50.8,6.3,274.6,23.6,10
13.082,80.275,2018-09-16,28.9,41.8,25,22.8,71.4,14.966,100,8.33,35.3,13.8,250.9,1006.5,73.8,6,263.7,22.8,10
13.082,80.275,2018-09-17,27.4,34.4,23.8,22.5,75.9,28.392,100,8.33,27.7,12.6,255,1006.3,91.6,5.5,78.1,6.7,3
13.082,80.275,2018-09-18,26.7,39.8,23,23.4,83.1,27.554,100,8.33,27.7,11.5,249.9,1006.4,94.7,4.3,160.1,13.8,7
13.082,80.275,2018-09-19,26.1,31.9,22,23.3,84.6,28.259,100,16.67,18.4,11.6,248.1,1006,94.1,4.5,93.3,8.1,4
13.082,80.275,2018-09-20,29,38.1,26,23.6,73.3,0.1,100,4.17,16.6,10.2,239.3,1003.7,83.5,5.9,174,15,8
13.082,80.275,2018-09-21,29.7,40.6,29.3,23.7,71.1,0,0,0,24.1,12.4,220.8,1004.8,76.6,5.8,224,19.3,9
13.082,80.275,2018-09-22,29.7,42.8,29.4,24.6,75.1,0,0,0,18.4,9.7,146.4,1008.7,49.5,6.2,250.3,21.6,9
13.082,80.275,2018-09-23,29.8,39.3,30.6,24.6,74.6,0,0,0,18.4,10.9,141.1,1011.1,41.9,6.5,246.9,21.3,9
13.082,80.275,2018-09-24,29.5,39,30.4,24.7,76.2,0,0,0,18.4,9.1,125.3,1011,45.4,6.2,239.1,20.5,8
13.082,80.275,2018-09-25,29.5,41,30.2,24.8,76.5,0,0,0,16.6,8.5,137.8,1009.9,36.3,6.3,256,21.9,8
13.082,80.275,2018-09-26,29.7,39.7,26.7,24.6,75,0,0,0,20.5,9.6,137.8,1008.6,45.3,6,243.8,21.1,8
13.082,80.275,2018-09-27,30,39.2,31.1,24.2,72.1,0,0,0,18.4,10.2,129.5,1008.7,51,6.4,224.8,19.5,8
13.082,80.275,2018-09-28,29.9,40.3,30.6,24,71.4,0,0,0,22.3,10.2,115,1009,43.8,6.6,218.1,18.6,8
13.082,80.275,2018-09-29,30.1,41.1,30.6,24.7,73.3,0,0,0,18.4,9,97.8,1009.3,47.2,6.4,242.1,20.8,8
13.082,80.275,2018-09-30,30.2,40.9,30.6,24.9,73.9,0,0,0,20.5,9.4,68,1008.9,47.5,6.4,238.6,20.5,9
13.082,80.275,2018-10-01,29.8,41,25,24.9,76,15.288,100,12.5,18.4,10,90.7,1009.2,48.2,6.3,212.8,18.2,8
13.082,80.275,2018-10-02,29.9,40.3,26,24.7,74.3,1.488,100,4.17,18.4,9.3,80.5,1010,48.3,6.4,241.9,20.9,8
13.082,80.275,2018-10-03,29.7,41.7,26,25.4,78.4,1.28,100,4.17,18.4,6.8,74.5,1009.6,50.4,6.1,222.5,19.2,8
13.082,80.275,2018-10-04,26.4,35.6,25,25.1,92.6,36.19,100,20.83,14.8,5.7,321.2,1009.9,81.7,3.5,97,8.3,6
13.082,80.275,2018-10-05,26.5,34.5,24.8,25.2,92.9,67.528,100,25,11.2,6.1,34.6,1010.3,93.1,3.7,112.2,9.7,5
13.082,80.275,2018-10-06,28.1,37.7,25.7,25,83.8,27.112,100,12.5,18.4,6,68.4,1010,65.2,5.8,206,17.7,7
13.082,80.275,2018-10-07,28.6,39.2,26,24.7,79.7,5.361,100,8.33,18.4,6.3,24.2,1009.5,58.7,5.4,222.6,19.1,8
13.082,80.275,2018-10-08,28.8,39.2,26,24.8,79.5,0.151,100,8.33,14.8,7.3,12.2,1008.5,56.9,5.4,197.9,17.1,7
13.082,80.275,2018-10-09,28.9,38.4,25,23.4,74,0,0,0,18.4,8.5,328.5,1007.4,46.1,4.5,255.2,22,9
13.082,80.275,2018-10-10,29.8,38.5,26,21.9,65,0,0,0,18.4,8.8,277,1006.2,37.1,5.1,185.4,15.9,7
13.082,80.275,2018-10-11,30.3,38.8,25.9,22.1,66,0,0,0,14.8,9.6,202.1,1006,45.2,6.1,267.3,23.1,9
13.082,80.275,2018-10-12,30.6,42.1,30.5,24.8,73.1,0,0,0,18.6,12.2,178.2,1007.9,46.9,5.6,257.3,22.2,9
13.082,80.275,2018-10-13,30.2,41.6,30.6,24.8,74,0,0,0,20.5,13.8,166.7,1010.1,33.8,5.6,254.6,21.9,9
13.082,80.275,2018-10-14,30.5,40.2,31.9,24,69.4,0,0,0,22.3,12,161.4,1011.2,35.3,5.5,227.7,19.6,9
13.082,80.275,2018-10-15,29.7,39.2,30.6,24.3,73.5,0,0,0,13,8.9,135.2,1011.9,43.7,5.4,203,17.7,7
13.082,80.275,2018-10-16,29.7,39.2,26.4,24.7,75.2,0.1,100,4.17,18.4,8.8,140.8,1012.3,43.4,6.2,202.2,17.3,8
13.082,80.275,2018-10-17,28,39.2,26,25.1,84.9,40.565,100,12.5,13,6.6,251.6,1011.8,58.3,5.1,195.1,16.7,7
13.082,80.275,2018-10-18,27.5,37.7,24.3,24.8,86.2,36.768,100,12.5,18.4,4.9,82.2,1011.6,71.3,4.5,150.2,12.9,6
13.082,80.275,2018-10-19,26.9,35.6,25,24.9,88.9,45.864,100,12.5,14.8,4.4,28,1011.6,63.7,4.5,196.6,16.9,7
13.082,80.275,2018-10-20,28.3,37.9,24,23.4,75.9,0,0,0,18.4,7.7,57.4,1012.3,52.9,5,205.9,17.7,7
13.082,80.275,2018-10-21,27.9,35.9,25.8,24.3,81.5,15.744,100,8.33,14.8,6.8,74.4,1012.6,86.2,4.7,139.1,12,6
13.082,80.275,2018-10-22,28,36.8,25,23.5,78.1,0,0,0,18.4,6.9,61.3,1012.5,41,5.1,240.6,20.7,8
13.082,80.275,2018-10-23,27.7,37.7,24,22.9,76.8,0,0,0,18.4,7.1,72.2,1012.5,36.2,4.8,244.1,21,8
13.082,80.275,2018-10-24,28.1,39.8,24,23.7,78.1,0,0,0,16.6,7.1,78.9,1012.1,34,4.8,253.3,21.9,9
13.082,80.275,2018-10-25,28.6,37.9,25,23.9,76.5,0,0,0,22.3,9.6,81.4,1013.3,40.2,5.2,229.8,19.8,8
13.082,80.275,2018-10-26,29.1,37.9,26,23,70.6,0,0,0,24.1,9.8,58.7,1013.6,41.6,5.4,230.4,19.8,8
13.082,80.275,2018-10-27,28.6,35.8,25,21.8,67.4,0,0,0,24.1,8.9,43.8,1013,43.8,5.8,246.6,21.3,9
13.082,80.275,2018-10-28,28.1,36.8,24,21.8,69.2,0,0,0,22.3,9.7,38.5,1011.5,35.8,5.5,229.7,19.8,8
13.082,80.275,2018-10-29,28.4,36.1,24,21.7,68.5,0,0,0,24.1,13.2,15.6,1009.6,42.4,5.8,239.6,20.7,8
13.082,80.275,2018-10-30,27.6,36.2,26.3,24.7,84.1,12.594,100,16.67,22.3,10.8,18.6,1009.2,74.3,5,162.3,13.9,7
13.082,80.275,2018-10-31,26.7,37.4,25.1,24.8,89.5,30.184,100,16.67,22.3,8.1,48.7,1009.8,90.4,4.5,100,8.6,5
13.082,80.275,2018-11-01,26.2,35.6,24.5,24.4,90.5,25.952,100,16.67,14.8,5.8,66.5,1010.8,91.8,4.8,59.5,5,4
13.082,80.275,2018-11-02,27.7,39.2,24.7,24.9,85.3,2.232,100,4.17,18.4,7.3,74.3,1011,70.4,5.9,76.4,6.6,3
13.082,80.275,2018-11-03,28.5,40.6,26.6,25.2,82.6,4.232,100,4.17,22.3,9.2,87.6,1011.9,59.4,5.8,174.1,15.1,6
13.082,80.275,2018-11-04,28.4,40.6,25.5,25,82.3,5.744,100,8.33,27.7,10.2,83.3,1012.3,54.9,6,184.5,16.1,6
13.082,80.275,2018-11-05,28.8,39.2,25.4,24.7,79.5,0,0,0,18.4,9.3,88.3,1012,47.4,6.2,218,18.7,8
13.082,80.275,2018-11-06,28.3,37.9,26,24.3,79.7,0.228,100,4.17,18.4,6.1,64.3,1012.5,49.5,5.4,208.1,18,8
13.082,80.275,2018-11-07,27.6,36.5,25,23.3,78.4,0,0,0,14.8,5,34.5,1012.6,50,5.6,200.8,17.2,7
13.082,80.275,2018-11-08,27.5,36.8,24,23,77.4,0,0,0,18.4,7.9,52.9,1012.1,56.4,6.2,175.9,15.2,6
13.082,80.275,2018-11-09,27.7,36.2,25,23.3,78.1,0,0,0,18.4,7.3,59.6,1011,49.4,5,207.5,18,7
13.082,80.275,2018-11-10,27.8,37.7,24,23.2,76.9,0,0,0,18.4,6.4,55.8,1011.5,40.9,4.9,213,18.4,8
13.082,80.275,2018-11-11,27.9,36.8,24.6,23.1,76.6,0,0,0,18.4,8.2,28.2,1011.8,36.9,4.5,211.4,18.2,8
13.082,80.275,2018-11-12,27.6,35.1,24,22.5,75,0,0,0,18.4,8.3,24.7,1010.8,37.9,4,222.1,19.2,8
13.082,80.275,2018-11-13,27.3,35,23,21.5,72.1,0,0,0,22.3,9.3,3.2,1009.2,30.6,4.1,197.5,16.9,7
13.082,80.275,2018-11-14,27.9,37.9,22,21.8,70.2,0,0,0,18.4,9.3,22.7,1009,34.8,5.3,237,20.5,8
13.082,80.275,2018-11-15,28.1,39.1,25,25.2,84.5,6.512,100,12.5,24.1,12.7,28.1,1009.1,61,4.8,115.2,10,6
13.082,80.275,2018-11-16,29,39.1,30.7,25.5,81.8,0,0,0,24.1,14.7,94.9,1011,72.8,5.4,169.8,14.5,7
13.082,80.275,2018-11-17,27.7,39.2,25.6,25.4,87.7,6.976,100,8.33,14.8,4.8,62.3,1011.6,58.3,5.1,187.9,16.1,6
13.082,80.275,2018-11-18,28.5,40.6,25.6,25.4,84.2,0,0,0,18.4,8.4,98.3,1012.1,47,6.2,183.3,15.9,7
13.082,80.275,2018-11-19,28.9,39.2,25.9,25.1,80.2,0.449,100,8.33,27.7,11.1,80.8,1012.9,47.4,6.1,177.4,15.3,8
13.082,80.275,2018-11-20,27.5,36.2,25.2,24,81.6,10.706,100,8.33,25.9,11.9,54.1,1012.6,81.3,4.6,42.2,3.6,2
13.082,80.275,2018-11-21,24.9,26,24,24.2,95.8,74.416,100,33.33,25.9,13.8,68.2,1011.7,96.3,3,36.7,3.1,3
13.082,80.275,2018-11-22,25.4,30.1,23.8,24.2,93.4,93.456,100,25,24.1,14,72.4,1013.2,99.1,2.6,44.9,3.9,2
13.082,80.275,2018-11-23,27.5,36.2,25.7,24.7,84.9,2.232,100,4.17,22.3,11.8,94.5,1014.8,90.2,4.7,71.7,6.2,3
13.082,80.275,2018-11-24,27.5,35.5,24.7,23.6,80.2,0,0,0,18.4,7.6,70.2,1015.5,41.2,4.4,218.1,18.9,8
13.082,80.275,2018-11-25,27.2,35.1,24.5,22.5,77.1,0,0,0,20.5,6.8,65.5,1014.7,36.4,4.3,210.3,18.1,7
13.082,80.275,2018-11-26,26,31.3,23,20.3,72.6,0,0,0,20.5,7.3,47.4,1013.4,38.6,5.2,237.1,20.4,8
13.082,80.275,2018-11-27,26.3,31.9,23,19.8,69,0,0,0,18.4,6.6,54.9,1014.1,44.6,6,198,17.1,7
13.082,80.275,2018-11-28,26.8,35,22.8,21.9,75.5,0,0,0,22.3,9.2,77.9,1013.9,34.4,5.8,204.7,17.7,8
13.082,80.275,2018-11-29,27.4,34.1,25,22.5,75.6,0,0,0,22.3,9.7,79.9,1014.9,68.8,5.8,121.4,10.6,5
13.082,80.275,2018-11-30,27.2,34.1,24,21.7,73.1,0,0,0,20.5,7.9,72.8,1014.9,41.6,5.8,206.7,17.9,7
13.082,80.275,2018-12-01,26.8,32.4,23,20.4,70.1,0,0,0,18.4,8.2,42.6,1013.2,30.8,6,212.7,18.4,8
13.082,80.275,2018-12-02,26.7,34.1,23,22,76.4,0,0,0,24.1,9.1,70.8,1011.3,43,6.7,169.6,14.7,6
13.082,80.275,2018-12-03,26.9,35.5,24,23,79.9,10,100,8.33,22.3,10.4,44.2,1012,62.4,5.2,172.3,14.8,7
13.082,80.275,2018-12-04,26.3,35.6,24,24.6,90.8,17.594,100,16.67,14.8,7.7,23.7,1012.6,70.8,4.9,156.3,13.5,7
13.082,80.275,2018-12-05,26.5,34.9,24.9,24.7,90.5,2.899,100,12.5,11.2,4.8,15.2,1012,80.9,4.1,148.7,12.9,5
13.082,80.275,2018-12-06,26.9,35.1,24,23.8,83.7,15.029,100,4.17,13,5.8,45.5,1011.4,48.6,4.9,172.3,14.9,7
13.082,80.275,2018-12-07,27.1,36.5,24,23.6,81.7,0,0,0,14.8,7.2,47.1,1011.7,42.3,4.6,192.2,16.5,7
13.082,80.275,2018-12-08,27.3,34.1,25,23.3,79.6,0,0,0,13,7.4,40,1013,35.9,4.1,210.1,18.1,7
13.082,80.275,2018-12-09,26.6,33.3,23,22.2,77.7,0,0,0,18.4,7.8,37.9,1012.5,39.7,3.9,201.3,17.4,8
13.082,80.275,2018-12-10,26,32.1,23,21.4,76.6,0,0,0,11.2,4.9,30.3,1012.4,42,3.9,211.6,18.3,8
13.082,80.275,2018-12-11,26.2,34.1,22,21.7,77.8,0,0,0,11.2,5.7,25.8,1012.4,45,4.2,217.7,18.8,8
13.082,80.275,2018-12-12,26.6,34.7,23,22.5,79.6,0,0,0,14.8,6.6,37.5,1013.1,36.2,3.9,221.1,19.1,8
13.082,80.275,2018-12-13,26.8,33.7,24,22.6,79.3,0,0,0,13,6,32.3,1013.7,39.6,4.7,202,17.4,8
13.082,80.275,2018-12-14,27.4,34.6,24,23.3,79.8,0,0,0,22.3,10.5,27.3,1013.3,48.3,5.4,206.4,17.7,7
13.082,80.275,2018-12-15,27.9,33.3,26.5,22.5,72.8,0,0,0,27.7,19.4,27.1,1012.7,71,4.5,85.8,7.4,3
13.082,80.275,2018-12-16,25.2,29.6,23.6,20.5,75,0.074,100,4.17,25.6,18.8,351.9,1011.4,90.8,4.5,56.9,5,3
13.082,80.275,2018-12-17,26.5,32.4,23,19.5,67,0,0,0,18.4,10.5,253.2,1010.5,61,5.7,208,18.2,8
13.082,80.275,2018-12-18,25.1,32,22,21.4,80.4,0,0,0,14.8,7.7,28.6,1013.3,34.2,4.2,170.6,14.9,6
13.082,80.275,2018-12-19,24.8,29.4,21.3,19.1,71.3,0,0,0,22.3,11,12.7,1014.3,25.7,6.1,225,19.4,8
13.082,80.275,2018-12-20,26,34.1,21.6,21.9,79,0,0,0,14.8,8.7,27.9,1014.2,45.5,5.7,172.3,14.8,7
13.082,80.275,2018-12-21,26.8,34.1,24,23.5,82.4,0.2,100,4.17,22.3,11.7,33.5,1013.2,69,4.8,127.6,11.2,6
13.082,80.275,2018-12-22,27.6,35.1,25,23.3,77.8,0,0,0,25.9,14.1,52.8,1013.1,67.9,4.7,92,8,4
13.082,80.275,2018-12-23,26.3,32.4,24.8,23.8,86.3,18.024,100,8.33,18.4,9.3,74.6,1013.9,84.2,3.9,129.1,11.2,5
13.082,80.275,2018-12-24,26.4,32,24,22.4,79.8,0,0,0,14.8,7.4,53,1014,48.2,4.7,176.8,15.3,6
13.082,80.275,2018-12-25,25.9,33.3,23,22.2,81.4,0,0,0,18.4,8,39.3,1014,36,4.5,210.8,18.3,8
13.082,80.275,2018-12-26,25.8,33.7,22.5,22,80.9,0,0,0,13,5.6,54.3,1013.8,30,4.4,215.7,18.3,8
13.082,80.275,2018-12-27,26.2,33.3,22,22,78.7,0,0,0,18.4,7.8,68.2,1012.8,34.7,4.7,205.7,17.6,7
13.082,80.275,2018-12-28,26.4,33.6,23.3,22.3,79.3,0,0,0,14.8,6.4,73.9,1012.4,51.9,4.9,140.4,12.1,5
13.082,80.275,2018-12-29,25.5,30.7,23.4,22.4,83.6,0.251,100,4.17,18.4,8,9.4,1014.4,50.2,3.7,178.1,15.4,6
13.082,80.275,2018-12-30,25.6,31.4,22.5,20.8,75.7,0,0,0,20.5,9.5,33,1016.3,47.3,4.4,178.3,15.4,6
13.082,80.275,2018-12-31,25.2,29.2,22,18.3,66,0,0,0,22.3,11.5,23.9,1017.6,36.6,5,222.3,19,8
13.082,80.275,2019-01-01,23.6,28.6,20,17.6,70.3,0,0,0,22.3,8.6,19.6,1016.8,24.5,5.5,208.4,18.1,8
13.082,80.275,2019-01-02,24.6,30.3,20,18.7,70.8,0,0,0,22.3,9.8,35.7,1017.3,38.4,5.1,199.9,17.1,8
13.082,80.275,2019-01-03,24.4,31.9,20.7,19.3,74.6,0,0,0,18.4,10.6,43,1018.2,35,4.5,227.5,19.6,8
13.082,80.275,2019-01-04,24.6,30.8,21,19.3,74.3,0,0,0,22.3,10,25.8,1018,27,4.5,227.7,19.6,8
13.082,80.275,2019-01-05,24.6,30.3,21,19.4,74.3,0,0,0,18.4,9.7,27.7,1016.6,41.3,4.6,167.2,14.3,6
13.082,80.275,2019-01-06,24.7,30.8,21,19,72.3,0,0,0,14.8,8,20.3,1014.9,39.6,4.5,170.9,14.9,6
13.082,80.275,2019-01-07,25,31.9,22,20.2,75.9,0,0,0,29.8,11,19.1,1014.2,35.6,4.8,160.2,14,5
13.082,80.275,2019-01-08,24.8,30.7,20.9,19.7,75.7,0,0,0,27,13,18.1,1014.1,21.1,4.4,243.7,21,9
13.082,80.275,2019-01-09,24.5,31,19,19.1,75.1,0,0,0,27,12.6,46.8,1014,27.4,4.5,221.9,19.1,8
